key,task,observer,dataset,kind,selected,reference_score,reference_ties,test_score,test_best,test_best_score,regret,score_gap,still_best,default,default_test_loss,selected_test_loss,gain
ILPD__07,median,hard,ILPD,empirical,Box plot,99.82093553585386,2,99.40943727235562,Interval plot,99.57738852109853,0.0016966602666158006,0.16795124874290934,False,Box plot,0.005940710900781,0.005940710900781,0.0
ILPD__07,median,soft,ILPD,empirical,Box plot,99.82093553585386,2,99.40943727235562,Interval plot,99.57738852109853,0.0016966602666158006,0.16795124874290934,False,Box plot,0.005940710900781,0.005940710900781,0.0
ILPD__07,spread,hard,ILPD,empirical,Interval plot,98.86708292668072,1,99.01310292808922,Interval plot,99.01310292808922,0.0,0.0,True,Box plot,0.0178221327023426,0.0099673380868341,0.007854794615508502
ILPD__07,spread,soft,ILPD,empirical,Interval plot,98.86708292668072,2,99.01310292808918,Box plot,99.0131029280892,1.9949319973733282e-16,1.4210854715202004e-14,True,Box plot,0.0099673380868344,0.0099673380868346,-1.9949319973733282e-16
ILPD__08,five,hard,ILPD,empirical,Dot plot,94.4680671847965,1,96.35392751608046,Dot plot,96.35392751608046,0.0,0.0,True,Dot plot,0.0378404137528389,0.0378404137528389,0.0
ILPD__08,five,soft,ILPD,empirical,Heatmap,91.51721207207774,1,91.51721207207774,Dot plot,92.86350985287191,0.0158413888394299,1.346297780794174,False,Dot plot,0.0768492399052628,0.0926906287446927,-0.0158413888394299
ILPD__08,median,hard,ILPD,empirical,Interval plot,99.3038383000252,1,99.91748890156046,Box plot,99.91748890156046,9.996344030316351e-17,0.0,True,Box plot,0.0008257923547381,0.0008257923547382,-9.996344030316351e-17
ILPD__08,median,soft,ILPD,empirical,Interval plot,99.3038383000252,1,99.91748890156046,Box plot,99.91748890156046,9.996344030316351e-17,0.0,True,Box plot,0.0008257923547381,0.0008257923547382,-9.996344030316351e-17
ILPD__08,spread,hard,ILPD,empirical,Interval plot,98.51739663903496,1,99.9174889015604,Interval plot,99.9174889015604,0.0,0.0,True,Box plot,0.0143657714419612,0.0008257923547387,0.013539979087222499
ILPD__08,spread,soft,ILPD,empirical,Box plot,98.51739663903494,2,99.91748890156038,Interval plot,99.9174889015604,2.0003530082357557e-16,2.842170943040401e-14,True,Box plot,0.0008257923547389,0.0008257923547389,0.0
Retinopathy__00,five,hard,Retinopathy,empirical,Dot plot,97.57173731831168,1,97.9576216230158,Dot plot,97.9576216230158,0.0,0.0,True,Dot plot,0.020849611731532,0.020849611731532,0.0
Retinopathy__00,five,soft,Retinopathy,empirical,Dot plot,96.17718660547015,1,97.82784504790784,Dot plot,97.82784504790784,0.0,0.0,True,Dot plot,0.0222038515826289,0.0222038515826289,0.0
Retinopathy__00,median,hard,Retinopathy,empirical,Interval plot,99.22382980182532,1,99.5111756256643,Interval plot,99.5111756256643,0.0,0.0,True,Box plot,0.0058582871445613,0.0049122560482507,0.0009460310963106001
Retinopathy__00,median,soft,Retinopathy,empirical,Interval plot,99.22382980182532,1,99.5111756256643,Interval plot,99.5111756256643,0.0,0.0,True,Box plot,0.0058582871445613,0.0049122560482507,0.0009460310963106001
Retinopathy__00,spread,hard,Retinopathy,empirical,Violin plot,98.34557669540966,1,98.24232523442076,Interval plot,99.03668994558886,0.0081644172789632,0.7943647111681003,False,Box plot,0.0135953124242528,0.0178912170633703,-0.0042959046391175
Retinopathy__00,spread,soft,Retinopathy,empirical,Dot plot,99.45576229189652,1,99.2552502368478,Dot plot,99.2552502368478,0.0,0.0,True,Box plot,0.0097267997844071,0.0075033790290692,0.0022234207553378993
Retinopathy__01,five,hard,Retinopathy,empirical,Dot plot,97.69938373762297,1,97.69982882766384,Dot plot,97.69982882766384,0.0,0.0,True,Dot plot,0.0235432466969162,0.0235432466969162,0.0
Retinopathy__01,five,soft,Retinopathy,empirical,Dot plot,96.36019253744811,1,97.65525796962108,Dot plot,97.65525796962108,0.0,0.0,True,Dot plot,0.0240104022981366,0.0240104022981366,0.0
Retinopathy__01,median,hard,Retinopathy,empirical,Interval plot,99.56869125681364,1,99.52465946557209,Interval plot,99.52465946557209,0.0,0.0,True,Box plot,0.0078219267358408,0.0047761081221521,0.0030458186136886993
Retinopathy__01,median,soft,Retinopathy,empirical,Interval plot,99.56869125681364,1,99.52465946557209,Interval plot,99.52465946557209,0.0,0.0,True,Box plot,0.0078219267358408,0.0047761081221521,0.0030458186136886993
Retinopathy__01,spread,hard,Retinopathy,empirical,Violin plot,99.46997334484264,1,99.60727873619707,Violin plot,99.60727873619707,0.0,0.0,True,Box plot,0.0142058420427673,0.0039426964453374,0.0102631455974299
Retinopathy__01,spread,soft,Retinopathy,empirical,Violin plot,99.36185550351188,1,99.46208951052188,Violin plot,99.46208951052188,0.0,0.0,True,Box plot,0.0187493040000843,0.0054081961491591,0.0133411078509252
Retinopathy__02,five,hard,Retinopathy,empirical,Dot plot,97.476027972636,1,98.19947600490336,Dot plot,98.19947600490336,0.0,0.0,True,Dot plot,0.0183353727366808,0.0183353727366808,0.0
Retinopathy__02,five,soft,Retinopathy,empirical,Dot plot,96.81323259183232,1,97.6388191959466,Dot plot,97.6388191959466,0.0,0.0,True,Dot plot,0.0241828078575474,0.0241828078575474,0.0
Retinopathy__02,median,hard,Retinopathy,empirical,Interval plot,99.40525233825612,1,99.90290330555466,Interval plot,99.90290330555466,0.0,0.0,True,Box plot,0.0009719106375556,0.0009719106375554,2.0003530082357557e-16
Retinopathy__02,median,soft,Retinopathy,empirical,Interval plot,99.40525233825612,1,99.90290330555466,Interval plot,99.90290330555466,0.0,0.0,True,Box plot,0.0009719106375556,0.0009719106375554,2.0003530082357557e-16
Retinopathy__02,spread,hard,Retinopathy,empirical,Interval plot,99.12725242698406,1,98.4417639035332,Box plot,99.23891454953812,0.008159790528943,0.7971506460049227,False,Box plot,0.0076692238515162,0.0158290143804592,-0.008159790528943
Retinopathy__02,spread,soft,Retinopathy,empirical,Interval plot,99.12725242698409,2,98.44176390353316,Box plot,98.4417639035332,3.0184188481996443e-16,4.263256414560601e-14,True,Box plot,0.0158290143804593,0.0158290143804596,-3.0184188481996443e-16
Retinopathy__03,five,hard,Retinopathy,empirical,Dot plot,97.51174740939308,1,97.82530953059111,Dot plot,97.82530953059111,0.0,0.0,True,Dot plot,0.0222303459078637,0.0222303459078637,0.0
Retinopathy__03,five,soft,Retinopathy,empirical,Violin plot,97.45975366254952,1,97.42925893046556,Violin plot,97.42925893046556,0.0,0.0,True,Dot plot,0.0299516328019091,0.0263857192157148,0.003565913586194302
Retinopathy__03,median,hard,Retinopathy,empirical,Interval plot,99.52559875617564,1,99.76602446819412,Box plot,99.76602446819412,1.0018028073766061e-16,0.0,True,Box plot,0.0023452426119321,0.0023452426119322,-1.0018028073766061e-16
Retinopathy__03,median,soft,Retinopathy,empirical,Interval plot,99.52559875617564,1,99.76602446819412,Box plot,99.76602446819412,1.0018028073766061e-16,0.0,True,Box plot,0.0023452426119321,0.0023452426119322,-1.0018028073766061e-16
Retinopathy__03,spread,hard,Retinopathy,empirical,Interval plot,98.82805880290478,1,99.00679742496256,Box plot,99.25858589063444,0.0025621392828176,0.2517884656718792,False,Box plot,0.0074695211775682,0.0100316604603858,-0.0025621392828176
Retinopathy__03,spread,soft,Retinopathy,empirical,Box plot,98.82805880290478,2,99.00679742496256,Box plot,99.00679742496256,0.0,0.0,True,Box plot,0.010031660460386,0.010031660460386,0.0
Retinopathy__04,five,hard,Retinopathy,empirical,Dot plot,97.73111363542804,1,97.98437697514242,Dot plot,97.98437697514242,0.0,0.0,True,Dot plot,0.0205708612646374,0.0205708612646374,0.0
Retinopathy__04,five,soft,Retinopathy,empirical,Interval plot,97.76967829064272,1,98.07045761121644,Interval plot,98.07045761121644,0.0,0.0,True,Dot plot,0.0246592063602542,0.0196750625599494,0.0049841438003048015
Retinopathy__04,median,hard,Retinopathy,empirical,Interval plot,99.62523921685906,1,99.5296138083378,Interval plot,99.5296138083378,0.0,0.0,True,Box plot,0.004968311031992,0.0047260928045801,0.00024221822741189985
Retinopathy__04,median,soft,Retinopathy,empirical,Interval plot,99.62523921685906,1,99.5296138083378,Interval plot,99.5296138083378,0.0,0.0,True,Box plot,0.004968311031992,0.0047260928045801,0.00024221822741189985
Retinopathy__04,spread,hard,Retinopathy,empirical,Interval plot,98.95100714856656,1,99.01611429401612,Interval plot,99.01611429401612,0.0,0.0,True,Box plot,0.0154031413823279,0.0099366220639841,0.0054665193183438005
Retinopathy__04,spread,soft,Retinopathy,empirical,Dot plot,99.3356193691463,1,98.25684085652782,Box plot,99.01611429401612,0.007804220489843899,0.7592734374883037,False,Box plot,0.0099366220639839,0.0177408425538278,-0.007804220489843899
Retinopathy__05,five,hard,Retinopathy,empirical,Dot plot,96.11088759207854,1,96.72311150425185,Dot plot,96.72311150425185,0.0,0.0,True,Dot plot,0.0338790641118293,0.0338790641118293,0.0
Retinopathy__05,five,soft,Retinopathy,empirical,Dot plot,96.8084928010534,1,97.93848979732354,Dot plot,97.93848979732354,0.0,0.0,True,Dot plot,0.0210490299262588,0.0210490299262588,0.0
Retinopathy__05,median,hard,Retinopathy,empirical,Interval plot,99.57749872143764,1,99.9298858672681,Box plot,99.92988586726813,2.0003530082357557e-16,2.842170943040401e-14,True,Box plot,0.000701633271402,0.0007016332714022,-2.0003530082357557e-16
Retinopathy__05,median,soft,Retinopathy,empirical,Interval plot,99.57749872143764,1,99.9298858672681,Box plot,99.92988586726813,2.0003530082357557e-16,2.842170943040401e-14,True,Box plot,0.000701633271402,0.0007016332714022,-2.0003530082357557e-16
Retinopathy__05,spread,hard,Retinopathy,empirical,Interval plot,97.98467101797216,1,99.94390082712476,Interval plot,99.94390082712476,0.0,0.0,True,Box plot,0.0117075772633298,0.0005613066171219,0.0111462706462079
Retinopathy__05,spread,soft,Retinopathy,empirical,Box plot,97.9846710179722,2,99.94390082712476,Box plot,99.94390082712476,0.0,0.0,True,Box plot,0.000561306617122,0.000561306617122,0.0
Retinopathy__06,five,hard,Retinopathy,empirical,Dot plot,97.22397150757024,1,98.27695953128976,Dot plot,98.27695953128976,0.0,0.0,True,Dot plot,0.017532496700426,0.017532496700426,0.0
Retinopathy__06,five,soft,Retinopathy,empirical,Histogram,96.35210687236454,1,95.92819161095184,Dot plot,96.53295985856164,0.006530810782830097,0.6047682476097975,False,Dot plot,0.0359156100312082,0.0424464208140383,-0.006530810782830097
Retinopathy__06,median,hard,Retinopathy,empirical,Interval plot,99.19286724396932,1,99.70006874491756,Interval plot,99.70006874491756,0.0,0.0,True,Box plot,0.0063725744839619,0.0030083354892143,0.0033642389947475997
Retinopathy__06,median,soft,Retinopathy,empirical,Interval plot,99.19286724396932,1,99.70006874491756,Interval plot,99.70006874491756,0.0,0.0,True,Box plot,0.0063725744839619,0.0030083354892143,0.0033642389947475997
Retinopathy__06,spread,hard,Retinopathy,empirical,Violin plot,98.34832622805702,1,97.58195166915188,Interval plot,98.74152456016084,0.0120345186805206,1.1595728910089633,False,Box plot,0.016363241119506,0.0247796676484443,-0.0084164265289383
Retinopathy__06,spread,soft,Retinopathy,empirical,Violin plot,98.248326809397,1,97.49818755408324,Box plot,98.74152456016084,0.012914942862285702,1.2433370060775957,False,Box plot,0.0127451489679238,0.0256600918302095,-0.012914942862285702
Retinopathy__07,five,hard,Retinopathy,empirical,Heatmap,99.28318815725882,1,99.28318815725882,Heatmap,99.28318815725882,0.0,0.0,True,Dot plot,0.012812663958309,0.0072198713200646,0.0055927926382444
Retinopathy__07,five,soft,Retinopathy,empirical,Heatmap,99.28318815725882,1,99.28318815725882,Heatmap,99.28318815725882,0.0,0.0,True,Dot plot,0.040798716701256,0.0072198713200646,0.0335788453811914
Retinopathy__07,median,hard,Retinopathy,empirical,Heatmap,99.96178638603924,1,99.96178638603924,Heatmap,99.96178638603924,0.0,0.0,True,Box plot,0.0068864321575439,0.0003822822234606,0.0065041499340833
Retinopathy__07,median,soft,Retinopathy,empirical,Heatmap,99.96178638603924,1,99.96178638603924,Heatmap,99.96178638603924,0.0,0.0,True,Box plot,0.0068864321575439,0.0003822822234606,0.0065041499340833
Retinopathy__07,spread,hard,Retinopathy,empirical,Heatmap,99.02016622550715,1,99.02016622550715,Heatmap,99.02016622550715,0.0,0.0,True,Box plot,0.0143692854163726,0.0098952951892788,0.004473990227093801
Retinopathy__07,spread,soft,Retinopathy,empirical,Heatmap,99.02016622550715,1,99.02016622550715,Histogram,99.1490543999447,0.0013128068821006995,0.12888817443754874,False,Box plot,0.0137728643150879,0.0098952951892788,0.0038775691258091
Retinopathy__08,five,hard,Retinopathy,empirical,Histogram,97.75652568013248,1,98.63471902738208,Histogram,98.63471902738208,0.0,0.0,True,Dot plot,0.0141962575778014,0.0138417890381875,0.0003544685396139006
Retinopathy__08,five,soft,Retinopathy,empirical,Histogram,98.23599930684688,1,98.11090612634344,Histogram,98.11090612634344,0.0,0.0,True,Dot plot,0.0458917629101518,0.0192546776728762,0.026637085237275596
Retinopathy__08,median,hard,Retinopathy,empirical,Heatmap,99.40891506764468,1,99.40891506764468,Interval plot,99.43550285252304,0.0002689771253977999,0.02658778487835889,False,Box plot,0.0078653452726667,0.0059459952052902,0.0019193500673764996
Retinopathy__08,median,soft,Retinopathy,empirical,Heatmap,99.40891506764468,1,99.40891506764468,Interval plot,99.43550285252304,0.0002689771253977999,0.02658778487835889,False,Box plot,0.0078653452726667,0.0059459952052902,0.0019193500673764996
Retinopathy__08,spread,hard,Retinopathy,empirical,Bar chart,98.9732123681958,1,98.9732123681958,Bar chart,98.9732123681958,0.0,0.0,True,Box plot,0.0184088361341887,0.0103743993676226,0.0080344367665661
Retinopathy__08,spread,soft,Retinopathy,empirical,Bar chart,98.9732123681958,1,98.9732123681958,Bar chart,98.9732123681958,0.0,0.0,True,Box plot,0.013052544956478,0.0103743993676226,0.0026781455888554
Retinopathy__09,five,hard,Retinopathy,empirical,Heatmap,95.6008921638645,1,95.6008921638645,Histogram,96.16309601474016,0.006115379789488798,0.5622038508756617,False,Dot plot,0.0521844386083913,0.0460153429174617,0.006169095690929605
Retinopathy__09,five,soft,Retinopathy,empirical,Heatmap,95.6008921638645,1,95.6008921638645,Histogram,95.70646735200371,0.0011538746511126977,0.10557518813921263,False,Dot plot,0.0778686446497925,0.0460153429174617,0.0318533017323308
Retinopathy__09,median,hard,Retinopathy,empirical,Histogram,99.1575909264069,1,99.23089807194046,Interval plot,99.35877050599036,0.0012969516959198003,0.12787243404990534,False,Box plot,0.0122367550129947,0.0077506295216833,0.004486125491311399
Retinopathy__09,median,soft,Retinopathy,empirical,Heatmap,98.8437602054484,1,98.8437602054484,Interval plot,99.35877050599036,0.0052439730137871,0.5150103005419595,False,Box plot,0.0122367550129947,0.0116976508395506,0.0005391041734440997
Retinopathy__09,spread,hard,Retinopathy,empirical,Interval plot,97.022476650812,1,95.33369949899344,Dot plot,97.66314329305838,0.025019296366807497,2.329443794064943,False,Box plot,0.0353075515659714,0.048947020051979,-0.013639468486007597
Retinopathy__09,spread,soft,Retinopathy,empirical,Interval plot,97.67558005722792,1,96.32862903162749,Box plot,97.61111343665992,0.0136394684860074,1.2824844050324344,False,Box plot,0.0244735100259894,0.0381129785119968,-0.0136394684860074
Retinopathy__10,five,hard,Retinopathy,empirical,Heatmap,87.8128499957148,1,87.8128499957148,Violin plot,87.81713401525538,5.5553843508610035e-05,0.004284019540577333,False,Dot plot,0.1532771461334066,0.1387854967112436,0.014491649422162994
Retinopathy__10,five,soft,Retinopathy,empirical,Histogram,87.99890542680228,1,87.89371719230806,Histogram,87.89371719230806,0.0,0.0,True,Dot plot,0.2554943168144838,0.1377377495732017,0.11775656724128211
Retinopathy__10,median,hard,Retinopathy,empirical,Interval plot,98.45424017459769,1,99.14378568000798,Interval plot,99.14378568000798,0.0,0.0,True,Box plot,0.0243261677074925,0.0086360866101633,0.015690081097329202
Retinopathy__10,median,soft,Retinopathy,empirical,Interval plot,98.45424017459769,1,99.14378568000798,Interval plot,99.14378568000798,0.0,0.0,True,Box plot,0.0243261677074925,0.0086360866101633,0.015690081097329202
Retinopathy__10,spread,hard,Retinopathy,empirical,Box plot,96.72164095475765,1,95.3411312230743,Box plot,95.3411312230743,0.0,0.0,True,Box plot,0.0488652559200826,0.0488652559200826,0.0
Retinopathy__10,spread,soft,Retinopathy,empirical,Box plot,96.72164095475766,1,95.34113122307431,Box plot,95.34113122307431,0.0,0.0,True,Box plot,0.0488652559200824,0.0488652559200824,0.0
Retinopathy__11,five,hard,Retinopathy,empirical,Heatmap,87.34906795307056,1,87.34906795307056,Heatmap,87.34906795307056,0.0,0.0,True,Dot plot,0.2261829982584293,0.1448319065490924,0.08135109170933691
Retinopathy__11,five,soft,Retinopathy,empirical,Histogram,87.45749028840427,1,87.39459741982101,Violin plot,87.66237321103745,0.003495211827415079,0.2677757912164367,False,Dot plot,0.3279297991255896,0.1442354899768679,0.18369430914872173
Retinopathy__11,median,hard,Retinopathy,empirical,Interval plot,99.36664033989663,1,98.76748321592132,Interval plot,98.76748321592132,0.0,0.0,True,Box plot,,0.0124789732809552,
Retinopathy__11,median,soft,Retinopathy,empirical,Interval plot,99.36664033989663,1,98.76748321592132,Interval plot,98.76748321592132,0.0,0.0,True,Box plot,0.0227385453407085,0.0124789732809552,0.0102595720597533
Retinopathy__11,spread,hard,Retinopathy,empirical,Heatmap,95.70408932154544,1,95.70408932154544,Heatmap,95.70408932154544,0.0,0.0,True,Box plot,,0.0448874307138664,
Retinopathy__11,spread,soft,Retinopathy,empirical,Histogram,96.1198744820174,1,95.87510505682596,Histogram,95.87510505682596,0.0,0.0,True,Box plot,0.0444502567257005,0.0430236289256652,0.0014266278000353017
Retinopathy__12,five,hard,Retinopathy,empirical,Heatmap,86.05900292021043,1,86.05900292021043,Heatmap,86.05900292021043,0.0,0.0,True,Dot plot,0.3435141411352247,0.1619934766466556,0.18152066448856913
Retinopathy__12,five,soft,Retinopathy,empirical,Violin plot,87.97732153840413,1,87.0302813847632,Violin plot,87.0302813847632,0.0,0.0,True,Dot plot,0.5289960709983148,0.1490253554150575,0.37997071558325735
Retinopathy__12,median,hard,Retinopathy,empirical,Interval plot,99.6816871047475,1,99.71910166982472,Violin plot,99.75673022614448,0.0003782657266413001,0.03762855631975981,False,Box plot,,0.0028168959153419,
Retinopathy__12,median,soft,Retinopathy,empirical,Interval plot,99.6816871047475,1,99.71910166982472,Interval plot,99.71910166982472,0.0,0.0,True,Box plot,0.006193652481015,0.0028168959153419,0.0033767565656731002
